延慶宮漢兒渤海都部署	no
尚書左僕射兼門下侍郎	no
內侍省內侍右班副都知	no
玉牒所玉牒殿主管香火	no
監行在太平惠民和劑局	no
都大提舉內弓箭軍器庫	no
興聖宮漢兒渤海都部署	no
提舉兗州仙源縣景靈宮	no
知外都水監丞北司公事	no
太史局額外祠祭局學生	no
尚書省工部虞部司郎中	no
制置使司主管機宜文字	no
提舉兵馬巡檢盜賊公事	no
御前忠佐步軍副都軍頭	no
都大提舉大名府界金堤	no
主管尚書省制造官告局	no
尚書省戶部倉部司郎中	no
尚書省刑部都官司郎中	no
提擧江南西路兵甲公事	no
侍衛親軍步軍司都虞候	no
宣撫使司書寫機宜文字	no
中書門下檢正諸房公事	no
經略安撫使司準備差遣	no
勾當睦親西宅諸院公事	no
西南面五押招討大將軍	no
詳定一司敕令所刪定官	no
提舉尚書省講議財利司	no
招撫司遊擊義士軍副將	no
都大提舉在京諸司庫務	no
分差建康府諸軍糧料院	no
勸農使兼提點刑獄公事	no
淮南江浙荊湖茶鹽礬稅	no
知外都水監丞南司公事	no
延昌宮漢兒渤海都部署	no
管勾本州駐泊兵馬公事	no
弘義宮漢兒渤海都部署	no
提舉京東路保馬兼保甲	no
尚書省吏部考功司郎中	no
御營使司提舉一行事務	no
同知漢兒行宮都部署事	no
提點開封府諸縣鎮公事	no
尚書省禮部祠部司郎中	no
知北外都水監丞司公事	no
御前忠佐馬步軍都軍頭	no
勾當外都水監丞司公事	no
書寫崇奉祖宗表詞待詔	no
永興宮漢兒渤海都部署	no
御營宿衛使司中軍統制	no
都大提點坑冶鑄錢公事	no
御營使司主管機宜文字	no
詳定軍馬司敕例刪修官	no
國信所回易庫幹辦公事	no
經略安撫使司準備指使	no
鎮撫使司書寫機宜文字	no
管勾外都水監丞司公事	no
制敕院沿堂五院驅使官	no
某路某司走馬承受公事	no
臨安府城内左廂都巡檢	no
尚書省工部屯田司郎中	no
主管尚書某部架閣文字	no
尚書省二十四司員外郎	no
御前忠佐步軍都軍頭	no
內外馬步軍副都軍頭	no
御前忠佐馬步都軍頭	no
御營五軍統制軍馬官	no
制敕院五房沿堂行首	no
御前某軍第某將正將	no
翰林御書院書寫待詔	no
管勾經略安撫司公事	no
同提舉編修經武要略	no
都督府隨軍轉運副使	no
勾當諸司糧料院公事	no
勾當御前忠佐引見司	no
提舉廣南東路市舶官	no
同政事令門下平章事	no
提舉市舶司幹辦公事	no
轉運司走馬承受公事	no
樞密院檢詳諸房文字	no
勾當御前忠佐軍頭司	no
御營使司平寇前將軍	no
制置大使司幹辦公事	no
